2 15 -50 (0, 0, 0, 0)
2 16 -50 (0, 0, 0, 0)
2 17 -50 (0, 0, 0, 0)
2 18 -50 (0, 0, 0, 0)
2 19 -50 (0, 0, 0, 0)
2 20 -50 (0, 0, 0, 0)
2 21 -50 (0, 0, 0, 0)
2 22 -50 (0, 0, 0, 0)
2 23 -50 (0, 0, 0, 0)
2 24 -50 (0, 0, 0, 0)
2 25 -50 (0, 0, 0, 0)
2 26 -50 (0, 0, 0, 0)
2 27 -50 (0, 0, 0, 0)
2 28 -50 (0, 0, 0, 0)
2 29 -50 (0, 0, 0, 0)
2 30 -50 (0, 0, 0, 0)
2 31 -50 (0, 0, 0, 0)
2 32 -50 (0, 0, 0, 0)
2 33 -50 (0, 0, 0, 0)
2 34 -50 (0, 0, 0, 0)
2 35 -50 (0, 0, 0, 0)
2 36 -50 (0, 0, 0, 0)
2 37 -50 (0, 0, 0, 0)
2 38 -50 (0, 0, 0, 0)
2 39 -50 (0, 0, 0, 0)
2 40 -50 (0, 0, 0, 0)
2 41 -50 (0, 0, 0, 0)
2 42 -50 (0, 0, 0, 0)
2 43 -50 (0, 0, 0, 0)
2 44 -50 (0, 0, 0, 0)
2 45 -50 (0, 0, 0, 0)
2 46 -50 (0, 0, 0, 0)
2 47 -50 (0, 0, 0, 0)
2 48 -50 (0, 0, 0, 0)
2 49 -50 (0, 0, 0, 0)
2 50 -50 (0, 0, 0, 0)
2 51 -50 (0, 0, 0, 0)
2 52 -50 (0, 0, 0, 0)
2 53 -50 (0, 0, 0, 0)
2 54 -50 (0, 0, 0, 0)
2 55 -50 (0, 0, 0, 0)
2 56 -50 (0, 0, 0, 0)
2 57 -50 (0, 0, 0, 0)
2 58 -50 (0, 0, 0, 0)
2 59 -50 (0, 0, 0, 0)
2 60 -50 (0, 0, 0, 0)
2 61 -50 (0, 0, 0, 0)
2 62 -50 (0, 0, 0, 0)
2 63 -50 (0, 0, 0, 0)
2 64 -50 (0, 0, 0, 0)
2 65 -50 (0, 0, 0, 0)
2 66 -50 (0, 0, 0, 0)
2 67 -50 (0, 0, 0, 0)
2 68 -50 (0, 0, 0, 0)
2 69 -50 (0, 0, 0, 0)
2 70 -50 (0, 0, 0, 0)
2 71 -50 (0, 0, 0, 0)
2 72 -50 (0, 0, 0, 0)
2 73 -50 (0, 0, 0, 0)
2 74 -50 (0, 0, 0, 0)
2 75 -50 (0, 0, 0, 0)
2 76 -50 (0, 0, 0, 0)
2 77 -50 (0, 0, 0, 0)
2 78 -50 (0, 0, 0, 0)
2 79 -50 (0, 0, 0, 0)
2 80 -50 (0, 0, 0, 0)
2 81 -50 (0, 0, 0, 0)
2 82 -50 (0, 0, 0, 0)
2 83 -50 (0, 0, 0, 0)
2 84 -50 (0, 0, 0, 0)
2 85 -50 (0, 0, 0, 0)
2 86 -50 (0, 0, 0, 0)
2 87 -50 (0, 0, 0, 0)
2 88 -50 (0, 0, 0, 0)
2 89 -50 (0, 0, 0, 0)
2 90 -50 (0, 0, 0, 0)
2 91 -50 (0, 0, 0, 0)
2 92 -50 (0, 0, 0, 0)
2 93 -50 (0, 0, 0, 0)
2 94 -50 (0, 0, 0, 0)
2 95 -50 (0, 0, 0, 0)
2 96 -50 (0, 0, 0, 0)
2 97 -50 (0, 0, 0, 0)
2 98 -50 (0, 0, 0, 0)
2 99 -50 (0, 0, 0, 0)
2 100 -50 (0, 0, 0, 0)
2 101 -50 (0, 0, 0, 0)
2 102 -50 (0, 0, 0, 0)
2 103 -50 (0, 0, 0, 0)
2 104 -50 (0, 0, 0, 0)
2 105 -50 (0, 0, 0, 0)
2 106 -50 (0, 0, 0, 0)
2 107 -50 (0, 0, 0, 0)
2 108 -50 (0, 0, 0, 0)
2 109 -50 (0, 0, 0, 0)
2 110 -50 (0, 0, 0, 0)
2 111 -50 (0, 0, 0, 0)
2 112 -50 (0, 0, 0, 0)
2 113 -50 (0, 0, 0, 0)
2 114 -50 (0, 0, 0, 0)
2 115 -50 (0, 0, 0, 0)
2 116 -50 (0, 0, 0, 0)
2 117 -50 (0, 0, 0, 0)
2 118 -50 (0, 0, 0, 0)
2 119 -50 (0, 0, 0, 0)
2 120 -50 (0, 0, 0, 0)
2 121 -50 (0, 0, 0, 0)
2 122 -50 (0, 0, 0, 0)
2 123 -50 (0, 0, 0, 0)
2 124 -50 (0, 0, 0, 0)
2 125 -50 (0, 0, 0, 0)
2 126 -50 (0, 0, 0, 0)
2 127 -50 (0, 0, 0, 0)
2 128 -50 (0, 0, 0, 0)
2 129 -50 (0, 0, 0, 0)
2 130 -50 (0, 0, 0, 0)
2 131 -50 (0, 0, 0, 0)
2 132 -50 (0, 0, 0, 0)
2 133 -50 (0, 0, 0, 0)
2 134 -50 (0, 0, 0, 0)
2 135 -50 (0, 0, 0, 0)
2 136 -50 (0, 0, 0, 0)
2 137 -50 (0, 0, 0, 0)
2 137 -40 (0, 0, 0, 0)
3 11 -50 (0, 0, 0, 0)
3 12 -50 (0, 0, 0, 0)
3 13 -50 (0, 0, 0, 0)
3 14 -50 (0, 0, 0, 0)
3 15 -50 (0, 0, 0, 0)
3 16 -50 (0, 0, 0, 0)
3 17 -50 (0, 0, 0, 0)
3 18 -50 (0, 0, 0, 0)
3 19 -50 (0, 0, 0, 0)
3 20 -50 (0, 0, 0, 0)
3 21 -50 (0, 0, 0, 0)
3 22 -50 (0, 0, 0, 0)
3 23 -50 (0, 0, 0, 0)
3 24 -50 (0, 0, 0, 0)
3 25 -50 (0, 0, 0, 0)
3 26 -50 (0, 0, 0, 0)
3 27 -50 (0, 0, 0, 0)
3 28 -50 (0, 0, 0, 0)
3 29 -50 (0, 0, 0, 0)
3 30 -50 (0, 0, 0, 0)
3 31 -50 (0, 0, 0, 0)
3 32 -50 (0, 0, 0, 0)
3 33 -50 (0, 0, 0, 0)
3 34 -50 (0, 0, 0, 0)
3 35 -50 (0, 0, 0, 0)
3 36 -50 (0, 0, 0, 0)
3 37 -50 (0, 0, 0, 0)
3 38 -50 (0, 0, 0, 0)
3 39 -50 (0, 0, 0, 0)
3 40 -50 (0, 0, 0, 0)
3 41 -50 (0, 0, 0, 0)
3 42 -50 (0, 0, 0, 0)
3 43 -50 (0, 0, 0, 0)
3 44 -50 (0, 0, 0, 0)
3 45 -50 (0, 0, 0, 0)
3 46 -50 (0, 0, 0, 0)
3 47 -50 (0, 0, 0, 0)
3 48 -50 (0, 0, 0, 0)
3 49 -50 (0, 0, 0, 0)
3 50 -50 (0, 0, 0, 0)
3 51 -50 (0, 0, 0, 0)
3 52 -50 (0, 0, 0, 0)
3 53 -50 (0, 0, 0, 0)
3 54 -50 (0, 0, 0, 0)
3 55 -50 (0, 0, 0, 0)
3 56 -50 (0, 0, 0, 0)
3 57 -50 (0, 0, 0, 0)
3 58 -50 (0, 0, 0, 0)
3 59 -50 (0, 0, 0, 0)
3 60 -50 (0, 0, 0, 0)
3 61 -50 (0, 0, 0, 0)
3 62 -50 (0, 0, 0, 0)
3 63 -50 (0, 0, 0, 0)
3 64 -50 (0, 0, 0, 0)
3 65 -50 (0, 0, 0, 0)
3 66 -50 (0, 0, 0, 0)
3 67 -50 (0, 0, 0, 0)
3 68 -50 (0, 0, 0, 0)
3 69 -50 (0, 0, 0, 0)
3 70 -50 (0, 0, 0, 0)
3 71 -50 (0, 0, 0, 0)
3 72 -50 (0, 0, 0, 0)
3 73 -50 (0, 0, 0, 0)
3 74 -50 (0, 0, 0, 0)
3 75 -50 (0, 0, 0, 0)
3 76 -50 (0, 0, 0, 0)
3 77 -50 (0, 0, 0, 0)
3 78 -50 (0, 0, 0, 0)
3 79 -50 (0, 0, 0, 0)
3 80 -50 (0, 0, 0, 0)
3 81 -50 (0, 0, 0, 0)
3 82 -50 (0, 0, 0, 0)
3 83 -50 (0, 0, 0, 0)
3 84 -50 (0, 0, 0, 0)
3 85 -50 (0, 0, 0, 0)
3 86 -50 (0, 0, 0, 0)
3 87 -50 (0, 0, 0, 0)
3 88 -50 (0, 0, 0, 0)
3 89 -50 (0, 0, 0, 0)
3 90 -50 (0, 0, 0, 0)
3 91 -50 (0, 0, 0, 0)
3 92 -50 (0, 0, 0, 0)
3 93 -50 (0, 0, 0, 0)
3 94 -50 (0, 0, 0, 0)
3 95 -50 (0, 0, 0, 0)
3 96 -50 (0, 0, 0, 0)
3 97 -50 (0, 0, 0, 0)
3 98 -50 (0, 0, 0, 0)
3 99 -50 (0, 0, 0, 0)
3 100 -50 (0, 0, 0, 0)
3 101 -50 (0, 0, 0, 0)
3 102 -50 (0, 0, 0, 0)
3 103 -50 (0, 0, 0, 0)
3 104 -50 (0, 0, 0, 0)
3 105 -50 (0, 0, 0, 0)
3 106 -50 (0, 0, 0, 0)
3 107 -50 (0, 0, 0, 0)
3 108 -50 (0, 0, 0, 0)
3 109 -50 (0, 0, 0, 0)
3 110 -50 (0, 0, 0, 0)
3 111 -50 (0, 0, 0, 0)
3 112 -50 (0, 0, 0, 0)
3 113 -50 (0, 0, 0, 0)
3 114 -50 (0, 0, 0, 0)
3 115 -50 (0, 0, 0, 0)
3 116 -50 (0, 0, 0, 0)
3 117 -50 (0, 0, 0, 0)
3 118 -50 (0, 0, 0, 0)
3 119 -50 (0, 0, 0, 0)
3 120 -50 (0, 0, 0, 0)
3 121 -50 (0, 0, 0, 0)
3 122 -50 (0, 0, 0, 0)
3 123 -50 (0, 0, 0, 0)
3 124 -50 (0, 0, 0, 0)
3 125 -50 (0, 0, 0, 0)
3 126 -50 (0, 0, 0, 0)
3 127 -50 (0, 0, 0, 0)
3 128 -50 (0, 0, 0, 0)
3 129 -50 (0, 0, 0, 0)
3 130 -50 (0, 0, 0, 0)
3 131 -50 (0, 0, 0, 0)
3 132 -50 (0, 0, 0, 0)
3 133 -50 (0, 0, 0, 0)
3 134 -50 (0, 0, 0, 0)
3 135 -50 (0, 0, 0, 0)
3 136 -50 (0, 0, 0, 0)
3 137 -50 (0, 0, 0, 0)
3 138 -50 (0, 0, 0, 0)
3 139 -50 (0, 0, 0, 0)
3 139 -40 (0, 0, 0, 0)
4 10 -50 (0, 0, 0, 0)
4 11 -50 (0, 0, 0, 0)
4 12 -50 (0, 0, 0, 0)
4 13 -50 (0, 0, 0, 0)
4 14 -50 (0, 0, 0, 0)
4 15 -50 (0, 0, 0, 0)
4 16 -50 (0, 0, 0, 0)
4 17 -50 (0, 0, 0, 0)
4 18 -50 (0, 0, 0, 0)
4 19 -50 (0, 0, 0, 0)
4 20 -50 (0, 0, 0, 0)
4 21 -50 (0, 0, 0, 0)
4 22 -50 (0, 0, 0, 0)
4 23 -50 (0, 0, 0, 0)
4 24 -50 (0, 0, 0, 0)
4 25 -50 (0, 0, 0, 0)
4 26 -50 (0, 0, 0, 0)
4 27 -50 (0, 0, 0, 0)
4 28 -50 (0, 0, 0, 0)
4 29 -50 (0, 0, 0, 0)
4 30 -50 (0, 0, 0, 0)
4 31 -50 (0, 0, 0, 0)
4 32 -50 (0, 0, 0, 0)
4 33 -50 (0, 0, 0, 0)
4 34 -50 (0, 0, 0, 0)
4 35 -50 (0, 0, 0, 0)
4 36 -50 (0, 0, 0, 0)
4 37 -50 (0, 0, 0, 0)
4 38 -50 (0, 0, 0, 0)
4 39 -50 (0, 0, 0, 0)
4 40 -50 (0, 0, 0, 0)
4 41 -50 (0, 0, 0, 0)
4 42 -50 (0, 0, 0, 0)
4 43 -50 (0, 0, 0, 0)
4 44 -50 (0, 0, 0, 0)
4 45 -50 (0, 0, 0, 0)
4 46 -50 (0, 0, 0, 0)
4 47 -50 (0, 0, 0, 0)
4 48 -50 (0, 0, 0, 0)
4 49 -50 (0, 0, 0, 0)
4 50 -50 (0, 0, 0, 0)
4 51 -50 (0, 0, 0, 0)
4 52 -50 (0, 0, 0, 0)
4 53 -50 (0, 0, 0, 0)
4 54 -50 (0, 0, 0, 0)
4 55 -50 (0, 0, 0, 0)
4 56 -50 (0, 0, 0, 0)
4 57 -50 (0, 0, 0, 0)
4 58 -50 (0, 0, 0, 0)
4 59 -50 (0, 0, 0, 0)
4 60 -50 (0, 0, 0, 0)
4 61 -50 (0, 0, 0, 0)
4 62 -50 (0, 0, 0, 0)
4 63 -50 (0, 0, 0, 0)
4 64 -50 (0, 0, 0, 0)
4 65 -50 (0, 0, 0, 0)
4 66 -50 (0, 0, 0, 0)
4 67 -50 (0, 0, 0, 0)
4 68 -50 (0, 0, 0, 0)
4 69 -50 (0, 0, 0, 0)
4 70 -50 (0, 0, 0, 0)
4 71 -50 (0, 0, 0, 0)
4 72 -50 (0, 0, 0, 0)
4 73 -50 (0, 0, 0, 0)
4 74 -50 (0, 0, 0, 0)
4 75 -50 (0, 0, 0, 0)
4 76 -50 (0, 0, 0, 0)
4 77 -50 (0, 0, 0, 0)
4 78 -50 (0, 0, 0, 0)
4 79 -50 (0, 0, 0, 0)
4 80 -50 (0, 0, 0, 0)
4 81 -50 (0, 0, 0, 0)
4 82 -50 (0, 0, 0, 0)
4 83 -50 (0, 0, 0, 0)
4 84 -50 (0, 0, 0, 0)
4 85 -50 (0, 0, 0, 0)
4 86 -50 (0, 0, 0, 0)
4 87 -50 (0, 0, 0, 0)
4 88 -50 (0, 0, 0, 0)
4 89 -50 (0, 0, 0, 0)
4 90 -50 (0, 0, 0, 0)
4 91 -50 (0, 0, 0, 0)
4 92 -50 (0, 0, 0, 0)
4 93 -50 (0, 0, 0, 0)
4 94 -50 (0, 0, 0, 0)
4 95 -50 (0, 0, 0, 0)
4 96 -50 (0, 0, 0, 0)
4 97 -50 (0, 0, 0, 0)
4 98 -50 (0, 0, 0, 0)
4 99 -50 (0, 0, 0, 0)
4 100 -50 (0, 0, 0, 0)
4 101 -50 (0, 0, 0, 0)
4 102 -50 (0, 0, 0, 0)
4 103 -50 (0, 0, 0, 0)
4 104 -50 (0, 0, 0, 0)
4 105 -50 (0, 0, 0, 0)
4 106 -50 (0, 0, 0, 0)
4 107 -50 (0, 0, 0, 0)
4 108 -50 (0, 0, 0, 0)
4 109 -50 (0, 0, 0, 0)
4 110 -50 (0, 0, 0, 0)
4 111 -50 (0, 0, 0, 0)
4 112 -50 (0, 0, 0, 0)
4 113 -50 (0, 0, 0, 0)
4 114 -50 (0, 0, 0, 0)
4 115 -50 (0, 0, 0, 0)
4 116 -50 (0, 0, 0, 0)
4 117 -50 (0, 0, 0, 0)
4 118 -50 (0, 0, 0, 0)
4 119 -50 (0, 0, 0, 0)
4 120 -50 (0, 0, 0, 0)
4 121 -50 (0, 0, 0, 0)
4 122 -50 (0, 0, 0, 0)
4 123 -50 (0, 0, 0, 0)
4 124 -50 (0, 0, 0, 0)
4 125 -50 (0, 0, 0, 0)
4 126 -50 (0, 0, 0, 0)
4 127 -50 (0, 0, 0, 0)
4 128 -50 (0, 0, 0, 0)
4 129 -50 (0, 0, 0, 0)
4 130 -50 (0, 0, 0, 0)
4 131 -50 (0, 0, 0, 0)
4 132 -50 (0, 0, 0, 0)
4 133 -50 (0, 0, 0, 0)
4 134 -50 (0, 0, 0, 0)
4 135 -50 (0, 0, 0, 0)
4 136 -50 (0, 0, 0, 0)
4 137 -50 (0, 0, 0, 0)
4 138 -50 (0, 0, 0, 0)
4 139 -50 (0, 0, 0, 0)
4 140 -50 (0, 0, 0, 0)
4 140 -40 (0, 0, 0, 0)
5 8 -50 (0, 0, 0, 0)
5 9 -50 (0, 0, 0, 0)
5 10 -50 (0, 0, 0, 0)
5 11 -50 (0, 0, 0, 0)
5 12 -50 (0, 0, 0, 0)
5 13 -50 (0, 0, 0, 0)
5 14 -50 (0, 0, 0, 0)
5 15 -50 (0, 0, 0, 0)
5 16 -50 (0, 0, 0, 0)
5 17 -50 (0, 0, 0, 0)
5 18 -50 (0, 0, 0, 0)
5 19 -50 (0, 0, 0, 0)
5 20 -50 (0, 0, 0, 0)
5 21 -50 (0, 0, 0, 0)
5 22 -50 (0, 0, 0, 0)
5 23 -50 (0, 0, 0, 0)
5 24 -50 (0, 0, 0, 0)
5 25 -50 (0, 0, 0, 0)
5 26 -50 (0, 0, 0, 0)
5 27 -50 (0, 0, 0, 0)
5 28 -50 (0, 0, 0, 0)
5 29 -50 (0, 0, 0, 0)
5 30 -50 (0, 0, 0, 0)
5 31 -50 (0, 0, 0, 0)
5 32 -50 (0, 0, 0, 0)
5 33 -50 (0, 0, 0, 0)
5 34 -50 (0, 0, 0, 0)
5 35 -50 (0, 0, 0, 0)
5 36 -50 (0, 0, 0, 0)
5 37 -50 (0, 0, 0, 0)
5 38 -50 (0, 0, 0, 0)
5 39 -50 (0, 0, 0, 0)
5 40 -50 (0, 0, 0, 0)
5 41 -50 (0, 0, 0, 0)
5 42 -50 (0, 0, 0, 0)
5 43 -50 (0, 0, 0, 0)
5 44 -50 (0, 0, 0, 0)
5 45 -50 (0, 0, 0, 0)
5 46 -50 (0, 0, 0, 0)
5 47 -50 (0, 0, 0, 0)
5 48 -50 (0, 0, 0, 0)
5 49 -50 (0, 0, 0, 0)
5 50 -50 (0, 0, 0, 0)
5 51 -50 (0, 0, 0, 0)
5 52 -50 (0, 0, 0, 0)
5 53 -50 (0, 0, 0, 0)
5 54 -50 (0, 0, 0, 0)
5 55 -50 (0, 0, 0, 0)
5 56 -50 (0, 0, 0, 0)
5 57 -50 (0, 0, 0, 0)
5 58 -50 (0, 0, 0, 0)
5 59 -50 (0, 0, 0, 0)
5 60 -50 (0, 0, 0, 0)
5 61 -50 (0, 0, 0, 0)
5 62 -50 (0, 0, 0, 0)
5 63 -50 (0, 0, 0, 0)
5 64 -50 (0, 0, 0, 0)
5 65 -50 (0, 0, 0, 0)
5 66 -50 (0, 0, 0, 0)
5 67 -50 (0, 0, 0, 0)
5 68 -50 (0, 0, 0, 0)
5 69 -50 (0, 0, 0, 0)
5 70 -50 (0, 0, 0, 0)
5 71 -50 (0, 0, 0, 0)
5 72 -50 (0, 0, 0, 0)
5 73 -50 (0, 0, 0, 0)
5 74 -50 (0, 0, 0, 0)
5 75 -50 (0, 0, 0, 0)
5 76 -50 (0, 0, 0, 0)
5 77 -50 (0, 0, 0, 0)
5 78 -50 (0, 0, 0, 0)
5 79 -50 (0, 0, 0, 0)
5 80 -50 (0, 0, 0, 0)
5 81 -50 (0, 0, 0, 0)
5 82 -50 (0, 0, 0, 0)
5 83 -50 (0, 0, 0, 0)
